Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,
LG,4.6,0,0,â‚¹55500,â‚¹89990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/c/o/p/43up7750ptz-43up7750ptz-lg-original-imag6fwwzwqzk82e.jpeg?q=70,
iFFALCON,4.8,0,0,â‚¹23999,â‚¹44900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kv8fbm80/television/z/y/l/43f52-43f52-iffalcon-original-imag86fvf4xzsfvg.jpeg?q=70,
ONIDA,4.4,591,102,â‚¹23999,â‚¹37990,Netflix|Prime Video|Youtube,Operating System: VIDAA,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1qrjbk0/television/z/h/m/43fiv-onida-original-imagd8pee7j9fd3a.jpeg?q=70,
Vu,4.4,0,0,â‚¹119999,â‚¹150000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ky3b0y80/television/s/k/h/-original-imagaedxhbam3wmx.jpeg?q=70,
SAMSUNG,4.2,0,0,â‚¹38990,â‚¹49990,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/c/m/1/ua43au7500-samsung-original-imag4s9zwhx7jyx2.jpeg?q=70,
LG,4.6,0,0,â‚¹36200,â‚¹57990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ktg4ia80/television/r/p/f/43up7550ptz-43up7550ptz-lg-original-imag6sjyvzzfgzq8.jpeg?q=70,
iFFALCON,4.5,0,0,â‚¹56999,â‚¹113990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kve530w0/television/4/i/r/-original-imag8avhxhh4uyyw.jpeg?q=70,
TOSHIBA,4.2,1110,177,â‚¹28490,â‚¹39990,Netflix|Prime Video|Youtube,Operating System: VIDAA,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kerfl3k0/television/n/q/y/toshiba-43u5050-original-imafvcny5pzdvwwc.jpeg?q=70,
LG,4.1,0,0,â‚¹42750,â‚¹64990,Ultra HD (4K) 3840 x 2160 Pixels,35W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/9/s/x/43um7790pta-lg-original-imag6fq86zpq8ddm.jpeg?q=70,
Vu,4.2,3275,467,â‚¹39999,â‚¹57000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jjn6d8w0/television/j/7/z/vu-55uh7545-original-imaf762xymucc9n7.jpeg?q=70,
Hyundai,0,0,0,â‚¹32990,â‚¹77990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/f/g/a/uhdhy50wsr4bmri5-hyundai-original-imagczwt42hjrfgz.jpeg?q=70,
LG,0,0,0,â‚¹98780,â‚¹149990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/television/l/x/t/70up7500ptz-70up7500ptz-lg-original-imag7ztybndeewky.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
SAMSUNG,4.3,0,0,â‚¹42990,â‚¹54900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/4/h/k/ua43au8000-samsung-original-imag4s9pghk27wea.jpeg?q=70,
Micromax,4,0,0,â‚¹21999,â‚¹26990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/d/u/c/43v2000fhd-micromax-original-imag6ft7szhmnkzy.jpeg?q=70,
SAMSUNG,4.5,0,0,â‚¹84990,â‚¹119900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kthjy4w0/television/a/y/l/qa50qn90aaklxl-samsung-original-imag6tsbuz33g2er.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
LG,4.1,0,0,â‚¹146300,â‚¹269990,Ultra HD (4K) 3840 x 2160 Pixels,60W Speaker Output,120 Hz Refresh Rate,4 x HDMI | 3 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/l071d3k0/television/s/3/s/-original-imagcf7fu8fqtkw6.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹54990,â‚¹89900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2rwzgw0/television/t/r/1/-original-imagefjns6pcwxfx.jpeg?q=70,
LG,2.3,0,0,â‚¹94550,â‚¹110690,Netflix|Disney+Hotstar|Youtube,Ultra HD (4K) 3,840 x 2,160 Pixels,1 Speaker Output,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/television/c/5/w/lg-c1-48-inch-class-4k-smart-oled-tv-w-ai-thinq-48-2-diag-48c1-original-imag7ffxsdbqdqbz.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
KODAK,0,0,0,â‚¹23999,â‚¹28999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/a/w/h/43uhdx7xpro-kodak-original-imafz2zfaqxhesmk.jpeg?q=70,
Hyundai,4.8,0,0,â‚¹8999,â‚¹15000,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade Panel,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/q/o/a/athy24k4hdv531w-hyundai-original-imagczwbdbzk6hzh.jpeg?q=70,
Thomson,4.4,22022,5952,â‚¹27999,â‚¹37999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
Mi,0,0,0,â‚¹18499,â‚¹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kf5pzm80/television/f/h/e/mi-l32m6-ei-original-imafvzefsh27shv6.jpeg?q=70,
LG,5,0,0,â‚¹61990,â‚¹94990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/q/y/c/55up8000ptz-55up8000ptz-lg-original-imag6ksyzhthfskb.jpeg?q=70,
Dyanora,4.1,0,0,â‚¹14399,â‚¹23999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/television/p/1/a/-original-imagfhuh3fpxgsug.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
Compaq,4.4,0,0,â‚¹31999,â‚¹54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/television/v/k/h/cq50apudbl-compaq-original-imag9ve85e75zmfh.jpeg?q=70,
SAMSUNG,4.2,0,0,â‚¹19590,â‚¹26490,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/g/6/p/ua32t4410aklxl-ua32t4410aklxl-samsung-original-imag6kzwvks9bbzb.jpeg?q=70,
MarQ,4.1,6765,896,â‚¹16999,â‚¹19999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzpw2vk0/television/c/7/4/-original-imagbz2cfhfa6qcg.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
TCL,4.4,0,0,â‚¹86990,â‚¹269990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/v/i/0/-original-imagdvsxxsnukq3u.jpeg?q=70,
TCL,4.3,0,0,â‚¹12990,â‚¹22990,HD Ready 720p Pixels,NO Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Warranty on Product + 1 Year Additional on Panel,https://rukminim1.flixcart.com/image/312/312/ke5zzbk0/television/g/3/u/tcl-32d310-32d310-original-imafuxf3vtgyjuwb.jpeg?q=70,
Vu,4.4,2881,411,â‚¹39999,â‚¹65000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kx6fwcw0/television/d/v/3/-original-imag9zvwzhehxfm4.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
Vu,4.3,0,0,â‚¹28999,â‚¹50000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k5vcya80/television/2/y/h/vu-43ca-original-imafzgkfchwevdvh.jpeg?q=70,
Bush,4.1,0,0,â‚¹6499,â‚¹8999,HD Ready 1366 x 768 Pixels,16 W Speaker Output,100 Hz Refresh Rate,1 x HDMI | 1 x USB,A+ Panel,https://rukminim1.flixcart.com/image/312/312/jvfk58w0/television/e/z/b/bush-b24-original-imafgcdekyzbz38z.jpeg?q=70,
LG,0,0,0,â‚¹45253,â‚¹69990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kwwfte80/television/g/z/v/50up7550ptz-atr-lg-original-imag9h5khdz7b5vy.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
LG,4.3,865,123,â‚¹22990,â‚¹24990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/j/s/v/lg-32lm636bptb-32lm636bptb-original-imafkt9qgka9g44e.jpeg?q=70,
Croma,0,0,0,â‚¹27990,â‚¹50000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/television/3/m/f/crel043uoa024601-croma-original-imagdts7hmgbzgez.jpeg?q=70,
SONY,0,0,0,â‚¹28990,â‚¹34900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Google TV,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3929ow0/television/y/f/w/kd-32w830k-in5-sony-original-imagef45ctezbskc.jpeg?q=70,
Croma,4.2,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹149990,â‚¹254900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/x/a/t/ua75au8000-samsung-original-imag58wfyambmux6.jpeg?q=70,
LG,3.7,0,0,â‚¹99999,â‚¹189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,
acer,4.4,1722,265,â‚¹21999,â‚¹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kwqq1zk0/television/h/i/q/-original-imag9cnmc7eyuagq.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
MOTOROLA,4.3,20879,3410,â‚¹33999,â‚¹46999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70,
LG,3.7,0,0,â‚¹74990,â‚¹169990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,
SAMSUNG,4.4,7344,883,â‚¹87990,â‚¹125900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3nco7k0/television/j/1/c/-original-imageq5ez9dztcsp.jpeg?q=70,
Croma,3.9,0,0,â‚¹18990,â‚¹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,
LG,0,0,0,â‚¹44000,â‚¹74990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/television/t/e/d/43nano75tpz-lg-original-imagbmxnzzu3fgdc.jpeg?q=70,
SONY,5,0,0,â‚¹62990,â‚¹84990,Ultra HD (4K) ?3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/kt39jm80/television/8/a/s/kd-50x75-sony-original-imag6ggfbacxgnkw.jpeg?q=70,
Hyundai,4.2,0,0,â‚¹35999,â‚¹97990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/f/g/a/uhdhy50wsr4bmri5-hyundai-original-imagczwt42hjrfgz.jpeg?q=70,
Adsun,3.8,6742,930,â‚¹16999,â‚¹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,
LG,4.3,1124,111,â‚¹18999,â‚¹20490,Operating System: Linux,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/jjg15zk0/television/h/7/c/lg-32lk536bptb-original-imaf7ysydvnhsk46.jpeg?q=70,
Thomson,0,0,0,â‚¹18499,â‚¹21499,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kj0bp8w0-0/television/z/0/3/40path7777-thomson-original-imafyz3fnzbfaadg.jpeg?q=70,
LG,4.6,0,0,â‚¹99999,â‚¹219990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/khf63680/television/x/z/k/lg-oled55bxpta-original-imafxf4jurxynqxj.jpeg?q=70,
Croma,4.2,1773,217,â‚¹7990,â‚¹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,
TCL,4.3,0,0,â‚¹43990,â‚¹109990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/2/c/i/-original-imagdvsyygdng6wr.jpeg?q=70,
SONY,0,0,0,â‚¹98960,â‚¹139900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3929ow0/television/h/d/m/kd-65x75k-in5-sony-original-imagef3zkuszrfgh.jpeg?q=70,
Hisense,4.5,0,0,â‚¹77990,â‚¹109990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3dcl8w0/television/m/x/q/-original-imagehzaaqdkzw3u.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8699,â‚¹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,
Infinix,4.2,14811,2279,â‚¹13499,â‚¹17999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/television/b/k/p/32x3-infinix-original-imagc4pgxppvthqj.jpeg?q=70,
LG,4.3,865,123,â‚¹22990,â‚¹24990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/j/s/v/lg-32lm636bptb-32lm636bptb-original-imafkt9qgka9g44e.jpeg?q=70,
PHILIPS,4.5,0,0,â‚¹19659,â‚¹22990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/television/o/6/e/32pht6915-32pht6915-94-philips-original-imag989trujwxadv.jpeg?q=70,
Croma,4.3,0,0,â‚¹11990,â‚¹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,
Vu,0,0,0,â‚¹104990,â‚¹120000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3nco7k0/television/t/v/h/65-qpm-vu-original-imageq6kvjaddhdx.jpeg?q=70,
TCL,4.3,0,0,â‚¹49990,â‚¹110990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/8/e/b/-original-imagdvsyswyexwjw.jpeg?q=70,
SAMSUNG,0,0,0,â‚¹74990,â‚¹129900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/km57hjk0/television/y/g/z/qa49ls01takxxl-samsung-original-imagf43qcdzeb5be.jpeg?q=70,
Adsun,3.8,6730,929,â‚¹8999,â‚¹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,
SAMSUNG,4.4,0,0,â‚¹63990,â‚¹86900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/0/b/e/ua55au8000-samsung-original-imag58wzgn4zhgqt.jpeg?q=70,
